data.ecoli_state1_rep1	data.ecoli_state2_rep1	data.ecoli_state2_rep2	data.ecoli_state1_rep2
AAC75451	33.816214961716	31.9883829036982	39.4586856409987	40.5857590866467
AAC75452	74.510998943849	69.9846561292772	39.9358710129889	22.2099488089368
AAC75453	73.4924889073611	44.4565270613755	48.0096910895794	87.3562115414751
AAC75454	8.29294727771012	19.9481074731963	11.5398856407303	27.9392871100083
AAC75455	128.16373065552	120.76601098119	180.435372394876	139.543483248345
AAC75456	64.3434239617509	78.5405414292992	77.7681150641795	92.8285207361278
AAC75457	267.795580593759	207.428912436849	187.855701571042	239.064718538716
AAC75458	8.38711991729045	10.0762133361807	13.0757638328066	4.0689982550724
AAC75459	1.48508138206585	2.9180992266162	8.03918422926363	1.35024213829806
AAC75460	2.3397608713364	0.574686888507067	1.82387761714037	0
AAC75461	1.72144568611837	5.91944753026799	0.78277029864758	5.76258131258901
AAC75462	15.0579719119974	12.2858409241373	10.9733699630285	17.8537945981019
AAC75463	55.0948691842184	33.5178145959406	26.0662509449644	42.0903207650252
AAC75464	46.4992382867701	57.215370947322	56.2933118999231	64.1759772782801
AAC75465	157.512280279831	176.077137920427	113.222132482953	163.593280596277
AAC75466	32.6393112500339	56.9670296701283	43.8088251175872	15.4364169097407
AAC75467	210.122854882902	577.4261964278	292.525526068673	103.636251395286
AAC75468	1126.65372145719	841.690392728692	1033.75050917406	683.00481569923
AAC75469	1063.78685877362	659.543605737538	715.078893326648	608.015413827071
AAC75470	1468.66960679251	597.964504021475	564.451662798499	549.553030188233
AAC75471	61.6634189796425	13.7900049358726	17.7038851039599	36.9988841778624
AAC75472	13.5002506797218	68.8687276716349	25.3646748325741	2.57506652857239
AAC75473	22.9837359177266	48.0396673388022	20.7265337702547	20.2264187895223
AAC75474	50.7667672452325	66.1128491063411	69.9863494006424	30.946408377323
AAC75475	43.7534111888419	27.0250967602116	21.9921179143844	10.6714468751648
AAC75476	9.22203046134841	20.6576638301189	17.6362940756516	1.8293908928854
AAC75477	21.2528279146389	62.6408708472703	25.0276539685372	11.8936542193164
AAC75478	12.957254171739	77.2243331688568	6.65245122155954	10.9936827219835
AAC75479	746.330541572871	97.2178653057788	120.256173190745	268.08337633044
AAC75480	13.7834727219537	7.65208085240388	2.35494079683473	2.24733078857226
AAC75481	54.0556596042301	13.1447022963349	21.838534626286	17.0999906619183
AAC75482	13.6177258857757	16.7237785145298	10.8398759585825	7.55741244539389
AAC75483	5.8227258002474	11.5288813505952	6.60764949327456	2.35727483212596
AAC75484	115.220808451765	80.8579429896959	87.5848346358354	195.647189507938
AAC75485	48.3709997745619	134.304446323533	127.872174446995	84.1836214812532
AAC75486	6.12437407561343	57.9639674369557	58.3493610896639	21.2608056974438
AAC75487	34.1841209871854	58.3430213492763	92.0119299411587	72.3759065773795
AAC75488	83.6441751183002	65.3771556302916	65.5882319497159	35.3054646695629
AAC75489	34.530459675762	44.4718686443328	26.9634841235587	47.9135974305154
AAC75490	15.6229316042063	8.96592869687323	4.99622659621959	22.051638901284
AAC75491	11.051295906592	5.95415644435805	6.85466442760258	1.94475173650392
AAC75492	14.0500346440543	12.2978896551289	12.8771395042605	12.5420887391643
AAC75493	15.0757405952553	6.64732093312753	15.4802286980777	7.92689681190952
AAC75494	160.330585360964	220.951865550393	310.872695355395	215.353853597596
AAC75495	31.7606729088839	44.934949019945	47.1004071129086	51.4790597257952
AAC75496	23.4891739408334	23.3367327653422	62.6796984048868	19.1095544816488
AAC75497	0	0	0	8.21919194017798
AAC75498	0	4.43253868635543	2.20666674666365	0
AAC75499	5.4079378629945	5.97728579791548	7.26014177263159	0
AAC75500	0	3.76884305417387	0	4.88170187962086
AAC75501	0	4.03722688700305	0	3.05685316940206
AAC75502	13.6486050827956	0	7.85280640713213	13.054010728518
AAC75503	29.4280050519349	28.417094631065	58.9724704923245	21.9912854592005
AAC75504	0	4.96300477660892	1.02724141655032	3.81228240092096
AAC75505	3.55734919711163	2.65245001178184	0	0.126013893951415
AAC75506	0	0	0.410330593387869	1.10947769991383
AAC75507	0	0	0	0
AAC75508	0	0	0	1.1981458974323
AAC75509	0	6.33219812336491	0	0
AAC75510	16.1683475596195	11.0111481394078	52.3234634353132	6.5604771866398
AAC75511	0.936668976270289	0.920250246302166	1.78480398627207	3.5613338395158
AAC75512	0	0	0	2.01622230322263
AAC75513	0	1.28422982133213	1.72910454029615	1.76795612409447
AAC75514	0	5.82040165623792	0	2.79810378695267
AAC75515	0	2.82190660970506	5.97056983670071	0
AAC75516	124.583415858916	94.8177372930834	110.12466011333	48.5869361564417
AAC75517	30.9496537792972	64.9870030889953	70.3666398749039	5.50556477517307
AAC75518	17.3025623490559	51.9032008011819	52.3084270931569	8.69277576479963
AAC75519	9.40237239037033	41.6062664929329	22.3030960466362	29.6320671516482
AAC75520	63.3930493939911	78.4426518911625	36.3787749037239	65.2609313429892
AAC75521	10.4378088312608	8.49580311119631	1.86088523492569	7.33010963348643
AAC75522	14.4920582058898	8.87679591517314	12.9238768730161	13.5311548299141
AAC75523	11.9306463335681	11.990036604619	8.76903016864474	11.079191710992
AAC75524	46.6591848179293	12.824650234804	6.63924442673512	20.1094730301071
AAC75525	42.3385300527538	48.8141779702134	30.1084559019997	63.8196080060879
AAC75526	29.6174730296665	32.9702656993909	35.3756262824517	15.0435386599199
AAC75527	19.0631925452193	23.429657679327	24.9027004332993	23.2827924498902
AAC75528	76.9941898494178	57.6996904431458	38.2597072693595	61.5026870024206
AAC75529	120.240881851361	68.9110318584612	85.6159787135416	86.788534922987
AAC75530	427.940638533488	349.927368296414	492.839921712788	355.055455147311
AAC75531	505.260861238108	340.488166851771	325.302992562248	381.327736473438
AAC75532	250.641947137542	167.606400476429	181.63101924279	129.248782267028
AAC75533	354.423454569371	342.817336209658	282.684687667356	148.257378716
AAC75534	13.2541367278015	6.91783494402293	0.717485575143529	10.1335566049253
AAC75535	0.821048899511925	2.43830367994828	2.44371102609041	2.66519385707242
AAC75536	0	2.32176210551147	2.63162553709888	0.837124101161341
AAC75537	2.88544335642995	1.73241740998495	1.72164435771577	0
AAC75538	3.89430308068897	0	0	0
AAC75539	5.70533795465041	3.68146669889606	5.6785933232716	3.16514250232622
AAC75540	9.49922036355184	4.73365817421492	2.7530593732276	4.16737344126896
AAC75541	0	5.82722219722211	12.9956380550158	1.74897136034581
AAC75542	6.94838076942324	4.10661672412342	1.80545461090663	0
AAC75543	6.82430254139782	3.46408485572315	5.67428591999225	6.99437118046519
AAC75544	2.47086816154059	2.97927411244063	4.78601114529127	8.20630919419024
AAC75545	13.3756329811397	15.2531478324584	7.05030025559037	11.4662562384271
AAC75546	20.8343192852644	39.6223634085428	27.2224308934208	38.377315491247
AAC75547	45.6703323924316	53.1474855159709	46.7037379568593	25.0964286028602
AAC75548	164.724544102706	251.117252555593	273.931044413419	227.647720512137
AAC75549	194.407743044995	131.633556686543	182.050006599751	145.915312108597
AAC75550	23.4639117607255	19.9198249158631	19.447292896447	12.292861674938
AAC75551	124.039453579157	97.5321471979312	104.095742410085	56.6690209003782
AAC75552	72.9524482540483	36.5490762758588	58.0571906031156	44.5050475813584
AAC75553	117.832957214802	32.5921962232017	48.4087517549339	39.0895099037288
AAC75554	73.9854263329593	71.7227049814238	71.8638364467006	73.7442527932504
AAC75555	55.913880074114	44.005563233256	65.8559275433612	64.0286812509891
AAC75556	5.94621046614104	3.72508290260146	5.27748270880398	13.5516927744226
AAC75557	533.176153395662	625.644004145254	528.532277225085	124.566766653134
AAC75558	9.55402355795695	5.27993578815868	3.72375013499491	7.61483959163548
AAC75559	20.7978744118791	47.7309387954481	40.5306137142304	53.1830066717399
AAC75560	371.308501765629	445.623248580046	644.090439171331	400.722137915292
AAC75561	100.568669031126	329.224066323052	435.090805246774	141.364375927759
AAC75562	138.916403855671	200.377437327343	175.824239864618	100.126360416641
AAC75563	109.013858545919	259.032747213939	279.440394745772	163.404478074639
AAC75564	138.408179709704	230.590499899157	199.629865315666	207.629076026952
AAC75565	210.984686904883	263.149392306131	271.971676526295	329.891772975408
AAC75566	180.098834885625	353.411793943035	308.885787059923	234.455367656639
AAC75567	282.233655104953	393.540792192235	441.150398645826	475.867039242363
AAC75568	279.455189070241	295.158763373341	286.728760394608	255.57989719586
AAC75569	237.597602252798	230.201353415967	230.099270636735	234.886593042973
AAC75570	78.1692836560114	79.8323624535356	77.2960255294399	100.21398114093
AAC75571	246.597094536456	175.997859605289	152.304735251143	191.659185877961
AAC75572	6.99074894484655	10.4136041591205	12.2443093869751	22.5349724500432
AAC75573	64.8329791101335	38.4423044360967	33.8912566265422	57.260837792911
AAC75574	186.859818181728	39.0163929727388	28.9126516505629	38.532923234782
AAC75575	56.8591225020004	114.5284006753	110.064826998965	54.2997214538255
AAC75576	60.2266295172476	116.203143759644	80.9483573649527	66.3936900090952
AAC75577	53.3901316474065	200.499522413084	325.645600040732	112.182015944748
AAC75578	121.54169209806	215.653073541671	214.940514121225	67.473262204365
AAC75579	47.2793289083829	121.731852893658	71.9244889088059	71.8425924029719
AAC75580	34.0233213035158	191.023096540417	91.9775213200183	72.4353246526477
AAC75581	288.5315114503	1054.73561729676	469.358017015359	331.984443707628
AAC75582	214.965530054031	757.157458510255	494.17267416495	244.309436898305
AAC75584	87.8235242442966	466.168689672471	413.431745757128	130.845072777983
AAC75585	214.072630656091	163.771217022118	261.82255622067	227.93911325907
AAC75586	99.6057775191256	334.221183602215	153.38681407128	273.903799892795
AAC75587	1.89563959483273	8.75333269994561	13.4961314416482	14.7596273566268
AAC75588	9.45702839493201	22.4836521153965	15.247843192365	23.5102266918289
AAC75589	8.12229668471844	26.4757587071934	8.94272366713476	35.5017817656781
AAC75590	11.9425294474462	27.0844937487199	23.7906258624675	0.897371669047952
AAC75591	8.28317956925009	7.21828117779413	10.2012474006987	4.83941244039542
AAC75592	10.2364538120967	16.8455094193634	0	6.43030898849219
AAC75593	0	11.5746340100776	0	0
AAC75594	0	6.4581847642277	1.04306726470446	0
AAC75595	5.97126472372309	8.83177665048281	4.99198387662362	9.78525280857507
AAC75596	0	13.7973630678221	16.3201394805333	3.07100526740855
AAC75597	0	11.3693707755355	11.8351748476583	3.7647871882849
AAC75598	2.08343192852644	6.06763129688017	6.5735983691499	4.05913913849728
AAC75599	2.70697334142114	2.11197431526347	1.32400004799819	1.73731155127684
AAC75600	3.95548746030065	3.41283889114291	5.58694287769938	1.76044887940617
AAC75601	0	4.17622039741364	0	4.09566513629208
AAC75602	2.74644409535992	1.64773365260371	1.1464892027317	3.03668542935888
AAC75603	4.84245029649873	23.1770697306691	13.7387676213511	10.190208476356
AAC75604	466.410059147535	257.18544367256	215.81630652516	240.352027837804
AAC75605	40.5521054863832	21.4356367467981	16.5045335653621	21.4126685952827
AAC75606	198.245988827607	204.157517142136	143.054067686055	73.1447647440986
AAC75607	18.5515020542853	22.1848434680454	17.0521244045884	27.2557041694137
AAC75608	52.8966670160056	31.7654673433937	27.3680497726455	46.3411484741914
AAC75609	30.193302440496	26.8300725026573	25.7776533047052	23.1558352668645
AAC75611	10.5172893076275	14.6061323815089	28.19629731848	20.9120834875915
AAC75612	109.340491829952	59.44816591112	112.723892975402	121.96278061994
AAC75613	35.4939981343093	24.2529638934663	17.8906431066795	28.4552044330513
AAC75614	4.58593130781934	10.8414681516858	20.0586007271726	8.24433299787735
AAC75615	81.3861266048185	81.4804905580043	52.86805747215	119.769205428933
AAC75616	42.1799976228951	55.9198873072125	58.1010659360909	59.2265301571649
AAC75617	67.240402765716	86.6365451074378	101.888392319292	96.3343372035023
AAC75618	58.0065716018815	110.236119682932	104.028575199858	114.617437408913
AAC75619	108.681457573785	157.024112658994	184.480211148819	191.286280299423
AAC75620	120.656483077291	170.191744649239	173.775006299763	284.165228197366
AAC75621	135.294134973123	292.445758494816	267.293845306484	219.381558280786
AAC75622	117.613905528288	247.928319333448	251.446173136694	169.761828591577
AAC75623	161.741343697696	154.65638686575	265.256111978378	152.963007020079
AAC75624	96.8764626506124	290.499031203975	218.737770167533	123.008947249496
AAC75625	271.562734826711	616.949018725063	596.474614014946	329.737268983694
AAC75626	237.348383986981	556.84689667988	706.341535040545	353.869205341551
AAC75627	22.380488255844	33.12085704383	39.1433577182536	88.933065361979
AAC75628	39.0234765043312	51.5048509330033	34.4985927999529	64.6208714015264
AAC75629	120.584763352855	127.299422724214	178.113355971601	127.078283152752
AAC75630	11.3476908159642	17.3075800633554	13.8867821126247	26.3229022920733
AAC75631	38.978071570806	7.27025923113874	7.00582847483706	26.7427768071616
AAC75632	1862.02890711129	25.8130194087758	203.826323178669	1080.29191006669
AAC75633	88.0231104451364	83.5617587229174	84.4302061064837	104.022230631366
AAC75634	245.565877072727	259.517184674636	233.894337552716	326.446037786392
AAC75635	154.471595843603	39.8051233873645	106.724302934434	81.0351777103639
AAC75636	66.4004637278008	41.2421651008395	28.7970010439607	24.6382365453806
AAC75637	106.615742982822	24.1533362362294	20.31929230571	33.9269538089989
AAC75638	172.382859422803	175.269785723072	202.036403505691	151.812156059177
AAC75639	137.57793923458	545.671586047333	516.691018731294	789.371193934693
AAC75640	290.68116675084	967.929561875889	845.229218141596	629.163429859562
AAC75641	477.874887417083	52.9202453003056	43.601728853395	118.165901380234
AAC75642	62.2596321904778	128.842666889559	103.182586679006	83.197836675752
AAC75643	82.2165972844595	154.167739604361	171.410720499766	108.058199919399
AAC75644	234.589404732934	322.635199908663	603.026078199176	348.018427909425
AAC75646	9161.83678844822	1904.68794728391	1345.14727098705	1980.06720574818
AAC75647	0	223.721882966382	220.896275153959	0
AAC75648	102.827202700045	261.013774838353	291.728824135195	127.286847863195
AAC75649	34.4617272031878	44.5930060700792	68.7237561570909	68.2928787618687
AAC75650	24.6222520706607	44.9410172366593	56.5458353832561	61.0545094830033
AAC75651	0	9.62385299714316	3.3471911325797	9.58271948610308
AAC75652	25.9323496573117	93.5302911045252	69.6873239549048	126.575555878741
AAC75653	28.3317453912819	32.1102477896884	40.5386982781361	41.332557216064
AAC75654	14.9281618093077	102.573752551208	128.779692168574	105.867422655932
AAC75655	2151.95747489163	3201.04058867644	3677.98838634799	2830.02913979899
AAC75656	1725.50806635299	1809.38427323357	1598.70779338302	1626.89700955484
AAC75657	1901.8876229373	2612.35578543904	2466.77758942663	2433.02585885633
AAC75658	5694.19804054234	6354.22672318936	4975.9231803892	4098.94969911707
AAC75659	273.344925785253	273.291371542275	358.871628211861	391.429685295239
AAC75660	48.3905089299118	63.5420843769746	52.9814954272004	36.0999802862719
AAC75663	1098.13367743426	177.775615762918	253.515918281472	255.427871877809
AAC75664	36.7462444536806	42.735890524669	54.3285596618489	42.1875130196421
AAC75666	529.00982293132	287.970160407667	364.406494692095	312.072630507135
AAC75667	122.410926836323	122.098515101169	101.239456795174	92.9116191840524
AAC75668	87.9576772002386	63.9738251581131	92.0101223832076	65.8072557301832
AAC75669	260.123219527187	227.788896416221	230.40703960281	267.259717334206
AAC75670	95.9163782393316	27.5006279313252	50.3015766267029	39.7952538588824
AAC75671	11.0238733361042	3.40508679422821	11.197290615719	12.1766432630814
AAC75672	0	4.63152262119182	3.91973698420517	6.23437159549104
AAC75673	0	1.7863396676432	3.33746900065934	2.83107729215991
AAC75674	0	1.13331955048861	2.25681826363328	2.96132650785824
AAC75675	12.6792995568295	17.1705228883209	17.8084654949542	22.8408770534375
AAC75676	32.5705348566714	22.3765394623326	11.8728265173751	38.8600948857287
AAC75677	13.0282139426686	15.1464824630007	10.8327276654397	25.844304068581
AAC75678	57.177156369927	128.27085029284	108.695311632775	153.952531313147
AAC75679	169.032724486931	282.628064655527	304.4472637842	183.797495784433
AAC75681	0	2.53164279376903	5.25342342696378	1.17961553839996
AAC75682	11.4077893229337	5.02017111975286	0	0
AAC75683	27.0005013594436	3.57097106445515	0	0
AAC75684	6.64627725770918	2.44866587276924	0	16.2744204605775
AAC75685	0	16.6935639192009	0	0
AAC75690	24.8226032627293	8.6847541936068	9.14116855568845	13.904396612598
AAC75691	9.55402355795695	3.715510369445	1.65500005999774	4.34327887819209
AAC75692	0	0	0	4.07182394830508
AAC75693	0	5.46477372290396	0	0
AAC75694	0	0	2.57922087272375	7.69175716326817
AAC75695	6.04320767220169	4.60217517754125	4.83539174155966	5.07429441774907
AAC75706	4.23898656155087	9.0101293313288	3.72798648327136	1.69796195672418
AAC75707	0	18.592594399328	7.00192333075967	6.07451591355537
AAC75708	6.05088158670607	22.4234310015628	20.6323340813052	1.89524896502928
AAC75709	4.97100210502836	35.6462669961982	33.2050138941171	7.21541484148201
AAC75710	0	12.7334856949449	8.69447036127845	0.65503996487187
AAC75711	29.2210826905598	43.0008954851221	41.330985540901	20.0362091382749
AAC75712	51.4447422351528	46.9327625614105	75.3237206793843	27.3353216109992
AAC75713	222.131047423549	16.4264668743865	79.4400027729791	28.428734437179
AAC75714	12.8337629883004	11.0327016468987	38.5343297551713	43.4917206527241
AAC75715	7.73741344482429	27.9282988481633	41.2584521999436	28.0283297645175
AAC75716	22.4800554304869	13.573691132957	0	24.8519165757515
AAC75717	85.741237058588	38.0075149802875	18.2474365589494	7.49190296005162
AAC75718	20.3896844224691	53.2286209537948	19.3756104585101	6.06710796731933
AAC75719	0	98.132139901131	78.9886392271648	17.8448766187821
AAC75720	0	141.756099165077	143.37704601409	0
AAC75721	9.18656111342014	137.752170883371	107.415869278699	0
AAC75722	1.33083905865969	91.3365236211614	95.4051720803682	1.00737206718931
AAC75723	0	85.4846746654262	130.179882768115	11.6389418148575
AAC75724	13.3704405770321	24.6460770787842	105.034039133824	24.2056253685804
AAC75725	0.890126418443194	2.44137817671933	4.31739146086367	0.809306623265607
AAC75726	0.961814452143317	1.57492491816814	4.83171158455716	5.56490887382757
AAC75729	102.044148330291	87.8612162974762	66.6661995999089	200.869696645708
AAC75730	82.2371648026674	43.665291750173	37.3946216088097	76.469697164947
AAC75731	155.916356674992	144.464909759342	290.314593857937	79.6267794335217
AAC75732	20.6825928978118	43.3931408039857	35.7119426354261	27.8596303867781
AAC75733	21.4965530054031	33.6351465023442	18.4118756674749	44.8147411522547
AAC75734	625.822910037396	402.89581961441	1047.47216027555	377.686304541805
AAC75735	145.96424880212	159.387910715243	226.030100786728	149.650574141972
AAC75736	142.876079571265	129.811754630083	67.4788660826351	65.9029753748816
AAC75737	87.8847679850527	117.106268121981	88.7971186037249	131.816995324152
AAC75738	2563.11390623811	4196.43632143922	3699.78116860874	2559.40302044686
AAC75739	233.417021048664	397.149040537433	330.578418382368	336.692999637532
AAC75740	43.8486902100263	19.9639363134358	14.8208960596813	25.281772574551
AAC75741	401.655912506632	315.882347395412	643.980630822485	376.90951964192
AAC75742	43.4600319741651	102.069936623218	109.56598141564	70.5374614804129
AAC75743	34.9927002654654	45.2209292764958	33.3515209659119	26.7869534571007
AAC75746	9.97398063742759	0.902553126180971	0	0
AAC75747	1.05220523766046	11.7848787048476	1.96850227400612	2.19164252563958
AAC75748	5.49081813675687	14.7002043654993	2.28275870344516	8.44148245918212
AAC75749	34.6067964432663	22.11054591782	27.2523343212961	18.8471980411245
AAC75750	46.1171725375431	11.8143891914969	12.4554502785297	22.3790210836069
AAC75751	12.5497767074858	12.578378101734	6.52182227033008	6.22380486397326
AAC75752	8.22885697944838	3.38608857406149	4.05419477784681	4.87592015611559
AAC75753	10.8002005437774	0.374101730561968	1.58304353565001	0
AAC75754	17.2318391470115	5.26196014790187	3.83784832854629	19.599197166215
AAC75755	0	13.2100957559215	17.5337418943816	22.6966003679205
AAC75756	17.7566556258081	22.8874409530563	28.3364319483166	20.1058483954586
AAC75758	29.9373815107927	7.96370405453798	14.5467765454552	2.73353216109992
AAC75759	110.564708110228	24.7910963530031	16.6167344733644	9.74371947746906
AAC75760	0	5.97941446094893	3.58052897595665	1.82235477406661
AAC75761	0	2.99906666591973	1.55852023587231	9.03005392530765
AAC75762	0	3.96391575687588	0.335472985134677	0
AAC75763	5.78223027250653	1.72611184467012	3.18980458491184	0.794098728364222
AAC75764	0	0.725324512312707	0	0
AAC75765	5.14192240098378	2.28145373562412	0.646484398436617	3.53713999549735
AAC75766	2.2348593118028	1.02922724915374	0	0
AAC75767	0	1.26059072995524	2.66714885702115	6.26528583480752
AAC75768	213.259454418682	3.63170186487105	9.75267892498668	32.9976382304204
AAC75769	163.677457853371	5.45729797225703	2.21308147557837	83.284438531083
AAC75770	350.03965621825	2.02296390350907	8.98836239481531	52.6911888984432
AAC75771	246.975711622846	7.67302496421887	7.78966303899229	72.2528930949577
AAC75772	225.80808968395	12.813879251964	16.7405433700429	102.165764521109
AAC75773	44.6578222368139	10.0443222906049	6.88329570408151	23.9777709969613
AAC75774	5.62001385762174	11.1810404925713	0.876176502351744	25.0841774783287
AAC75775	23.6232251189435	42.9597698719854	46.1726874229576	22.4209568487781
AAC75776	6.93437193722682	0.126163340218845	8.00806480644068	0
AAC75777	31.7039346766284	29.7802058405362	20.0381173183583	37.7137546292261
AAC75778	0	4.04143233167701	7.35555582221217	0.175486015280488
AAC75779	4.5623146203727	5.00967690262247	7.74037949409055	5.52337303712886
AAC75780	6.36934903863797	7.5613895237828	6.89583358332392	1.05291609168293
AAC75781	5.07293286263201	4.36100891057354	7.79900470751147	1.25790860510793
AAC75782	6.67876054406943	13.8740808756776	4.00023711184288	10.3295559705387
AAC75783	522.104945105131	1016.14155720208	1067.97487093143	536.457215436978
AAC75784	179.654189382332	243.79338477505	238.73495101783	158.597382772443
AAC75785	71.9265978084827	86.0656199812229	80.963355207844	86.4168917293178
AAC75786	87.1102147931369	80.9112331941058	70.2064505089539	91.2249360429816
AAC75787	71.5798294957343	88.2395157306014	73.2220058090483	86.0933283798788
AAC75788	34.9812673578739	65.5950027925225	76.2342547321793	98.866333805661
AAC75789	42.6184384202982	91.7949620686411	63.4011052396193	92.5559696769812
AAC75790	137.927804885998	128.569328425272	136.362680999814	147.482401856151
AAC75791	0	31.444950916145	7.28200026399005	7.26512103261222
AAC75792	15.8291514569701	9.37266707957162	18.2147935597384	7.8501436421331
AAC75793	17.3611489032852	44.4166155843597	17.2037816620533	5.50820099881533
AAC75794	13.8002562503823	99.1237327801642	11.4011115244289	4.38715038201221
AAC75795	9.46245144717781	25.6030965091401	9.041693618518	10.2936844745999
AAC75796	0	7.00206538214592	2.4024194419322	12.9916259699587
AAC75797	2.09978539735318	9.41233974445869	1.63681324615161	2.69014276171738
AAC75798	0	5.40991424734821	2.97305399999594	22.5557324430879
AAC75799	0	9.28877592361249	6.85273462342814	7.89687068762198
AAC75800	2.1648089632833	6.80595952552176	7.42500026917415	2.8629138444551
AAC75801	0	8.98322408401997	0	0
AAC75802	0	0.748927062150167	1.21484046957281	1.66338340015867
AAC75803	8.76157534228529	2.75510668073701	5.56822450092697	5.53518973431447
AAC75804	6.98525307303456	12.1759525513093	0	8.26936458798151
AAC75805	12.5196777107057	25.5600361161585	15.7348054031384	8.98305736212761
AAC75806	8.67781681190094	51.4646298457795	14.9300269962759	6.89409345744776
AAC75807	68.1663478573333	182.194038932217	36.8191024583767	72.1365827981649
AAC75808	30.2992051454389	13.2936149710389	7.3014708529312	38.5351132275773
AAC75809	25.6543225167363	9.12581494249648	4.13750014999435	62.7362504627746
AAC75810	12.6185216803205	9.88834934469969	9.36792486791173	29.5015169084746
AAC75811	3.00914127809668	2.07871487722783	1.17283468818737	8.11450098216275
AAC75812	0	2.42933903126244	4.04636578545703	0
AAC75813	0	0	0.961743376269873	1.83559221794603
AAC75816	0.208603134453209	0.717312964912387	3.03537128907882	0.517262272114977
AAC75817	4.13278372736051	2.32872485991731	4.73759559159658	1.26591056824475
AAC75818	1.03848082151706	1.73447165987821	1.72695658434547	1.44203725600054
AAC75819	69.279176061625	90.8554395658719	93.3212075716003	106.297667737571
AAC75820	8.51715278422519	5.13895559054204	3.27151174650716	6.42768544341324
AAC75821	1234.02156780461	1116.94108300837	1061.7032259893	801.157273435969
AAC75822	322.471574865545	406.041585649474	319.77311100775	413.315746515887
AAC75823	48.5973059766209	49.9803445459177	42.9870145453958	40.4073642977021
AAC75824	34.4670470128827	31.9321011098204	28.2816465948981	71.3717173539506
AAC75825	38.2160942318278	65.2365399603606	110.719504013849	144.038921342225
AAC75826	66.9586763401758	59.5393508196545	49.8940678200161	86.2777487064767
AAC75827	43.8389110888798	31.0446764823295	24.8250008999661	36.7470341723257
AAC75828	16.498483119271	27.5451879592928	21.4626982950046	21.8188932768607
AAC75829	4.6154703178536	2.66405777824431	12.2925729094035	13.7336881523861
AAC75830	4.84624383374628	2.35230633610934	3.1181160550682	13.3331222479415
AAC75831	14.5138874624466	4.57538295305616	1.95986849210259	6.57442822797237
AAC75832	133.103063243332	96.3726171399903	170.380134381819	84.6382550622048
AAC75833	18.4375893223731	34.9937264712271	39.9595409223138	35.016387128008
AAC75834	31.6399481464808	42.2090104854244	17.4097408908853	39.6894669624637
AAC75835	88.4869295971852	64.5719216448936	84.6382581018978	49.9251824680531
AAC75836	34.5855652798042	61.0125913298336	57.6933020915212	51.9298216418022
AAC75837	159.9506550639	75.2648034678543	99.1235225508125	77.2471142144634
AAC75838	162.201810530554	249.8844505395	275.451206459321	87.8402542985861
AAC75839	49.3511618773899	113.587271092775	148.539189782067	66.3673174810784
AAC75840	29.8835896675822	34.6102335783917	43.3020563643244	52.1409818004629
AAC75841	81.48217234429	3.75462100491284	17.0937863339767	21.7276756347999
AAC75842	21.405189392144	8.14270607281302	9.49590198359359	0.517827586073573
AAC75843	0	0	0	3.73448071926951
AAC75844	23.5859615563159	5.16344346605858	3.68600192253522	5.38230363503395
AAC75845	9.22831820939024	4.71994259850549	4.2315342443124	1.39989980371481
AAC75846	50.4240132225506	15.7528948412142	17.9291673166422	5.70329549661588
AAC75847	50.7133004024255	43.262665015139	51.0618501923473	33.9078902511162
AAC75848	94.253016836731	67.799574658325	81.8333113498882	98.0252271583256
AAC75849	61.7633846170954	67.0806656812079	31.8462132757141	83.27609088765
AAC75850	58.2690447765506	56.7748895088125	32.4634627153403	71.9396241762486
AAC75851	205.52259979326	676.704948559872	677.202931526982	150.40783937587
AAC75852	69.9074894484655	31.0023329928016	45.4115870121331	50.9765473656248
AAC75853	140.402607069106	77.6431137157247	112.252177982455	208.065375508649
AAC75854	63.9633780575084	96.3513705974719	69.8466127015995	90.1447865781933
AAC75855	53.3648162696695	72.3722930188717	56.8813083683908	59.0486727092455
AAC75856	70.2282770623849	125.46895030216	106.328380478037	67.8720652086783
AAC75857	20.8049904729233	12.3041488223649	17.5768254547205	13.2575201325041
AAC75858	21.3140976944005	43.0828093825448	31.9363292827689	44.8723225010187
AAC75859	18.6836087871196	44.2140964374263	30.2527667761782	35.0612803961753
AAC75860	32.3090366556716	61.5929426948403	52.0791147912192	49.0370195924913
AAC75861	29.933018761856	36.480534935922	22.1602989685018	40.6217926105472
AAC75862	0	19.0859901083069	19.8600007199729	31.2716079229831
AAC75863	5.10166306492847	11.9610195848255	10.8458741795968	16.3304219074125
AAC75864	12.0195780245265	13.1714527188475	11.0511294328881	33.0140142295422
AAC75865	7.7048577080298	15.2342233314256	0	15.0932125239227
AAC75866	142.280824968712	138.067286414494	166.712721560979	189.627011210095
AAC75867	45.0035086513802	82.3588439542898	98.0539610836499	86.3472501441909
AAC75868	137.305729624828	98.3228265951337	118.542846476235	112.100270487416
AAC75869	283.303337447751	295.937141706672	269.799488947548	347.133273976716
AAC75870	16.7316656218028	23.4663812807052	29.3615492877772	18.5195647598038
AAC75871	63.1497654684472	63.1302891527265	53.0407336301715	86.6729709617047
AAC75872	95.5402355795695	214.424058952444	214.115632762208	153.396713107057
AAC75873	81.5438953354287	85.1590492654892	83.0925985537082	71.5245230433023
AAC75874	18.1919078706304	45.8076620890479	25.0970557043493	39.0083776706368
