target_id	test_stat	pval	qval	rss	sigma_sq	tech_var	mean_obs	var_obs	sigma_sq_pmax	smooth_sigma_sq	final_sigma_sq	degrees_free	gene
516	AAC75950	4.40702878057623	0.0357911287815991	0.281496702309403	0.21498288766721	0.0713267314671848	0.000334231088551976	8.12305684999421	0.0716609625557368	0.0713267314671848	0.0702828571101083	0.0713267314671848	1	serA
517	AAC76142	4.3595650753017	0.0368016998427403	0.281496702309403	0.853881058168776	0.278503512287324	0.00612350710226839	5.17761964704461	0.284627019389593	0.278503512287324	0.230867980208454	0.278503512287324	1	yhaL
518	AAC76466	4.42260317488016	0.035465890555873	0.281496702309403	1.52541204876534	0.504083274066714	0.00438740885506692	5.66705230509779	0.508470682921781	0.504083274066714	0.176700696789624	0.504083274066714	1	yhhY
519	AAC76540	4.40559595280208	0.0358212067056407	0.281496702309403	0.922224852692595	0.300859863269111	0.006548420961754	5.13427763635397	0.307408284230865	0.300859863269111	0.237234467845311	0.300859863269111	1	gadW
520	AAC76567	4.38591890516048	0.0362369539376871	0.281496702309403	0.849120287487305	0.282253104687602	0.000786991141499556	7.62584877232593	0.283040095829102	0.282253104687602	0.0780176761794464	0.282253104687602	1	dppC
521	AAC76678	4.4304575603553	0.0353030426624169	0.281496702309403	2.50272700259097	0.828553543829533	0.00568879036745879	5.45333101634614	0.834242334196991	0.828553543829533	0.196948965423909	0.828553543829533	1	xanP
522	AAC76998	4.43007957908396	0.0353108615455951	0.281496702309403	23.2816200066356	7.7405049504898	0.0200350517220617	3.12208344818248	7.76054000221186	7.7405049504898	1.79566556613698	7.7405049504898	1	yjbG
523	AAC77101	4.38727233911182	0.0362081967634397	0.281496702309403	0.348860697958722	0.114840550096019	0.00144634922355507	6.49814017730454	0.116286899319574	0.114840550096019	0.114567980666431	0.114840550096019	1	yjeH
524	ABP93450	4.43976213860434	0.0351111389710266	0.281496702309403	8.43967461169494	2.73887067825205	0.0743541923129281	3.17568308494973	2.81322487056498	2.73887067825205	1.71422769657143	2.73887067825205	1	ypfM
525	ADO17949	4.41613622059505	0.0356005621674574	0.281496702309403	1.76426222225739	0.571972922885851	0.0161144845332794	4.25407324029843	0.588087407419131	0.571972922885851	0.487284273296541	0.571972922885851	1	mgtL
526	EBT00001514556	4.39830514084094	0.0359746657023496	0.281496702309403	1.00522082991863	0.328395861240996	0.00667774873188177	5.30690940811723	0.335073609972877	0.328395861240996	0.213314384393735	0.328395861240996	1	yneO
527	AAC75116	4.34698539471802	0.0370745166162147	0.282666807901234	37.5406927767014	12.5023550473502	0.0112092115502629	4.17660350965427	12.5135642589005	12.5023550473502	0.536724045603851	12.5023550473502	1	wcaE
528	AAC74605	4.33353670594468	0.0373685236340082	0.28383124378345	2.83736359236223	0.907178952356862	0.0386089117638817	3.9416068862078	0.945787864120744	0.907178952356862	0.724251401955162	0.907178952356862	1	marB
529	AAC75077	4.33553871069647	0.0373246027672352	0.28383124378345	0.346471188319086	0.114673981053466	0.000816415052896453	7.08738089228437	0.115490396106362	0.114673981053466	0.0902504681040426	0.114673981053466	1	yeeZ
530	AAC73711	4.32532563020039	0.0375492290487647	0.284129571220219	0.265908196112874	0.0877651765942411	0.000870888776716867	7.04891683911962	0.0886360653709575	0.0877651765942411	0.0913931840753182	0.0913931840753182	1	rnk
531	AAC74714	4.32573822781399	0.0375401269887708	0.284129571220219	0.413998313466518	0.13758718393438	0.00041225388779325	8.08620686342159	0.137999437822173	0.13758718393438	0.070771307025714	0.13758718393438	1	slyA
532	AAC76517	4.32002567960448	0.0376663537986056	0.284326629358464	0.578518947726098	0.191295154327267	0.00154449491476568	6.7107793570842	0.192839649242033	0.191295154327267	0.104052086334844	0.191295154327267	1	yhiN
533	AAT48232	4.31774838346729	0.0377167977720411	0.284326629358464	0.379777493839429	0.126516564093239	0.0000759338532371688	9.77174145820381	0.126592497946477	0.126516564093239	0.0597959886384908	0.126516564093239	1	typA
534	AAC74039	4.31127842199044	0.0378604993296788	0.284875442521815	2.14379383340043	0.713444327989115	0.00115361647769593	6.96060436872125	0.714597944466811	0.713444327989115	0.0942055451216417	0.713444327989115	1	rmf
535	AAC77343	4.30333315449886	0.038037753569914	0.285414004322276	0.348681926189337	0.115330503822037	0.000896804907742007	7.12616468913557	0.116227308729779	0.115330503822037	0.0891447697285325	0.115330503822037	1	nadR
536	EBT00001514572	4.30170683376448	0.0380741429359731	0.285414004322276	2.26809965997348	0.740931910098864	0.0151013098922971	4.51869425022112	0.756033219991161	0.740931910098864	0.360604179175776	0.740931910098864	1	lfhA
537	AAC73268	4.29680434701449	0.0381840583371648	0.285704928116812	0.532947727313142	0.174511590836448	0.00313765160126613	6.11289801571038	0.177649242437714	0.174511590836448	0.138766271640021	0.174511590836448	1	yadS
538	AAC75738	4.2917222500502	0.038298351813199	0.286027467630917	0.192941678886395	0.0639803021134215	0.000333590848710136	8.25462282864777	0.0643138929621313	0.0639803021134215	0.0686424280208219	0.0686424280208219	1	csrA
539	AAC76522	4.28730196922756	0.0383980530170488	0.286240031581636	0.691860686426061	0.227493454027291	0.00312677478139547	5.765371433172	0.230620228808686	0.227493454027291	0.167913259886683	0.227493454027291	1	rsmJ
540	AAC74417	4.28133538251825	0.0385330634784332	0.286714535289527	1.41548951980981	0.464048471283872	0.00778136865273048	5.04696648010839	0.471829839936603	0.464048471283872	0.249842598791771	0.464048471283872	1	ogt
541	AAC77163	4.27602889032253	0.0386535556331248	0.28707945754879	0.414830513852398	0.136661446951167	0.00161539099963207	6.50387733548844	0.1382768379508	0.136661446951167	0.114261359606954	0.136661446951167	1	ytfB
542	AAC76423	4.26293381656576	0.0389525931134963	0.288766640461306	0.443856235973634	0.146080549922223	0.00187152873565524	6.48418128419168	0.147952078657879	0.146080549922223	0.115318909672195	0.146080549922223	1	yrfF
543	AAC76978	4.25972001058146	0.0390263532970385	0.288780640050646	0.56306179073864	0.183685569320746	0.00400169425880023	5.52478883998055	0.187687263579547	0.183685569320746	0.189856397632919	0.189856397632919	1	zraR
544	AAC73508	4.23918316546306	0.0395011675922865	0.291364284609419	0.513498196876135	0.169675329310945	0.00149073631443342	6.78833476449178	0.171166065625378	0.169675329310945	0.100687023266796	0.169675329310945	1	queA
545	AAC75562	4.23835071206831	0.0395205413419943	0.291364284609419	0.277687882973159	0.0921130782899916	0.000449549367728086	7.8759904968816	0.0925626276577197	0.0921130782899916	0.0738112614080425	0.0921130782899916	1	xseA
546	AAC73194	4.21635925734207	0.0400359773847951	0.291448996845821	0.496633996423757	0.164010451006994	0.00153421446759149	6.65812770291958	0.165544665474586	0.164010451006994	0.10648567864274	0.164010451006994	1	ftsL
547	AAC74001	4.22103496953863	0.0399258005255413	0.291448996845821	0.288860986378679	0.095235150911388	0.00105184454817174	7.09014876268248	0.0962869954595596	0.095235150911388	0.0901700419725885	0.095235150911388	1	lpxK
548	AAC74307	4.22317799738886	0.0398754093430196	0.291448996845821	2.70227380425567	0.877544566178031	0.0232133685738581	3.99479438325464	0.900757934751888	0.877544566178031	0.676653633184337	0.877544566178031	1	narK
549	AAC75349	4.21334453592204	0.0401071843866432	0.291448996845821	0.477718189927643	0.156854371077417	0.00238502556513116	6.14692977069105	0.159239396642548	0.156854371077417	0.136251088264323	0.156854371077417	1	lrhA
550	AAC75484	4.21184060602116	0.040142756534911	0.291448996845821	0.478425798283084	0.158588765869564	0.000886500224797559	7.13334834024791	0.159475266094361	0.158588765869564	0.0889448835001408	0.158588765869564	1	yfeX
551	AAC75721	4.21225546769478	0.0401329405899541	0.291448996845821	32.3986631486455	10.785498301452	0.0140560814298177	3.88626972413353	10.7995543828818	10.785498301452	0.777067776264942	10.785498301452	1	nrdI
552	AAC75944	4.22896514697282	0.0397396634132361	0.291448996845821	0.349268847517821	0.115423447156324	0.000999502016282836	7.09604192853704	0.116422949172607	0.115423447156324	0.0899995919691565	0.115423447156324	1	ubiI
553	AAC76646	4.21006259371056	0.04018485421916	0.291448996845821	0.34417529223013	0.113879382499014	0.000845714911029277	7.35679502016322	0.114725097410043	0.113879382499014	0.0833961172417739	0.113879382499014	1	waaL
554	AAC76649	4.21090535830442	0.0401648944568602	0.291448996845821	0.542073662959957	0.178181979597284	0.00250924138936858	6.22624601796458	0.180691220986652	0.178181979597284	0.130681728291517	0.178181979597284	1	waaY
555	AAC74902	4.19166365118	0.0406232136429547	0.29344710189298	0.523414914448832	0.173341202804686	0.00113043534492517	6.76118944516628	0.174471638149611	0.173341202804686	0.101834413014306	0.173341202804686	1	msrC
556	AAC75566	4.18931832121808	0.0406794514072647	0.29344710189298	0.268507022513321	0.088761935866167	0.000740404971606836	7.54573479392705	0.089502340837774	0.088761935866167	0.0795062981906118	0.088761935866167	1	yfgM
557	AAC76989	4.19363418361598	0.0405760261081302	0.29344710189298	0.181518911139115	0.060233415667543	0.000272888045495419	8.28726847532128	0.0605063037130382	0.060233415667543	0.0682598687467955	0.0682598687467955	1	metH
558	AAC73958	4.18226999440017	0.0408489530390225	0.294133556840953	3.75810233748238	1.24517165359732	0.00752912556347182	5.56199138465544	1.25270077916079	1.24517165359732	0.186319695670097	1.24517165359732	1	poxB
559	AAC77215	4.17928255953736	0.0409210199786194	0.294133556840953	0.183984823546224	0.0611574566818432	0.000170817833564904	8.9124589356207	0.061328274515408	0.0611574566818432	0.0626695987461787	0.0626695987461787	1	valS
560	AAC73783	4.16770836390866	0.041201491575907	0.294796937542337	1.086403823634	0.352434680593187	0.00969992728481376	4.97630062733839	0.362134607878001	0.352434680593187	0.260175757327966	0.352434680593187	1	ybfP
561	AAC73880	4.16639605294716	0.0412334193376788	0.294796937542337	1.7935549657882	0.584995712502	0.0128559427607332	4.72658626764365	0.597851655262733	0.584995712502	0.303675013478724	0.584995712502	1	ybhS
562	AAC74951	4.16679592726855	0.0412236878762892	0.294796937542337	19.7196408362014	6.56461954463185	0.00859406743529182	1.51171283906156	6.57321361206715	6.56461954463185	4.91589144150194	6.56461954463185	1	cheZ
563	AAC76887	4.15972421326282	0.0413961437220475	0.295434645604239	19.6024640776333	6.52632035087156	0.00783434167288426	1.51034826475822	6.53415469254444	6.52632035087156	4.91895642091902	6.52632035087156	1	rhaS
564	AAC73125	4.15355466927921	0.0415472176259941	0.295463221984503	3.71410533557083	1.23792523047935	0.000109881377595731	9.12434843493589	1.23803511185694	1.23792523047935	0.0614696788461746	1.23792523047935	1	dnaK
565	AAC74765	4.15607396853338	0.0414854575821577	0.295463221984503	20.0840387198401	6.68678196402879	0.00789760925124139	1.51013144990324	6.69467957328003	6.68678196402879	4.91944342758634	6.68678196402879	1	ydiO
566	AAC73814	4.13655612596876	0.0419664660370593	0.29557101650696	3.16923657055646	1.05621074341716	0.000201446768329229	9.03539248195995	1.05641219018549	1.05621074341716	0.0619329230196255	1.05621074341716	1	gltA
567	AAC74184	4.14160672805537	0.0418414368769069	0.29557101650696	0.51208700993238	0.168547276439638	0.00214839353782244	6.54289401046868	0.17069566997746	0.168547276439638	0.112207952826908	0.168547276439638	1	ycfH
568	AAC74518	4.14534561029267	0.0417491319003446	0.29557101650696	1.32096225987301	0.432092238002268	0.00822851528873643	5.09648877195598	0.440320753291005	0.432092238002268	0.242705238286574	0.432092238002268	1	yncJ
569	AAC75690	4.13865473009226	0.0419144668586966	0.29557101650696	0.708167971995223	0.232559762618843	0.00349622804623083	5.66229148786253	0.236055990665075	0.232559762618843	0.177128753426671	0.232559762618843	1	yfjW
570	AAC76134	4.1350532571594	0.0420037457504914	0.29557101650696	0.360700066849349	0.118988837989576	0.001244517626874	6.82189559410628	0.12023335561645	0.118988837989576	0.099314757107356	0.118988837989576	1	yqjE
571	AAC76804	4.13862328786122	0.0419152454339664	0.29557101650696	1.22252655483432	0.399339364044391	0.0081694875670487	4.83616325005798	0.40750885161144	0.399339364044391	0.282565536470463	0.399339364044391	1	aslA
572	AAC76566	4.12278606100879	0.0423093467550489	0.297200970737389	1.60532744568334	0.534330375497553	0.000778773063561136	7.75045415513457	0.535109148561115	0.534330375497553	0.0758419462766158	0.534330375497553	1	dppD
573	AAC73580	4.11925568512833	0.0423977280554473	0.297288458165167	0.2904116164518	0.0961429998950678	0.000660872255532276	7.41413065940937	0.0968038721506001	0.0961429998950678	0.08215076004508	0.0961429998950678	1	ybaL
574	AAC77321	4.1163833124038	0.0424697797378811	0.297288458165167	15.7538238295916	5.18352048442794	0.0677541254359215	2.42861659524571	5.25127460986386	5.18352048442794	2.97512853876198	5.18352048442794	1	yjjQ
575	AAC75202	4.11304824880985	0.0425535992577786	0.297357150987399	1.04169571189815	0.343511957655202	0.00371994631084931	5.7474122765072	0.347231903966051	0.343511957655202	0.16951716670965	0.343511957655202	1	yohJ
576	AAC75929	4.10754325098135	0.0426923360115306	0.297808691135989	0.241499133963861	0.0802154195546372	0.000284291766649876	8.29540574290801	0.0804997113212871	0.0802154195546372	0.0681659991551258	0.0802154195546372	1	prfB
577	AAC75007	4.10071497678891	0.0428650830251069	0.298450886796882	19.2478542293555	6.408122397532	0.007829012253185	1.50033436956552	6.41595140978518	6.408122397532	4.94145434899297	6.408122397532	1	fliH
578	AAC76962	4.09804008107452	0.0429329548453454	0.298450886796882	0.245526805455629	0.0818160298664696	0.0000262386187400815	10.7557764605062	0.0818422684852101	0.0818160298664696	0.0628946946864723	0.0818160298664696	1	rpoC
579	AAC76441	4.08872439255811	0.0431702112091809	0.299581880204644	0.861748482963619	0.286037627134481	0.00121186718672557	6.94276273601478	0.287249494321206	0.286037627134481	0.0948106744441903	0.286037627134481	1	malQ
580	AAC73777	4.06626906432027	0.0437478007362551	0.300990861914851	0.289356561092848	0.0958498179129758	0.000602369117973367	7.63445926694925	0.0964521870309501	0.0958498179129758	0.0778622713635069	0.0958498179129758	1	fur
581	AAC75563	4.07713798796948	0.043467224918923	0.300990861914851	0.573093747118865	0.187195931972046	0.00383531706757539	5.73322920261093	0.191031249039621	0.187195931972046	0.170782726748321	0.187195931972046	1	yfgJ
582	AAC75853	4.07308922662916	0.0435715197609218	0.300990861914851	0.510588388774874	0.168390733175062	0.00180539641656238	6.40818118449682	0.170196129591625	0.168390733175062	0.119524380056322	0.168390733175062	1	csdE
583	AAC75915	4.06636127252905	0.0437454124300139	0.300990861914851	3.43518607356364	1.13297111842265	0.0120909060985637	4.47041685022877	1.14506202452121	1.13297111842265	0.378605961211662	1.13297111842265	1	mocA
584	AAC77170	4.06648493962015	0.0437422095153256	0.300990861914851	2.15293562050202	0.714823122837696	0.00282208399630988	5.99066619122009	0.717645206834004	0.714823122837696	0.148368135703474	0.714823122837696	1	cpdB
585	AAC74207	4.05914554637348	0.0439327239886994	0.301746470062554	0.222412884536405	0.073294963268482	0.000842664910319541	7.30356988387597	0.0741376281788013	0.073294963268482	0.0846110948172748	0.0846110948172748	1	potD
586	AAC75742	4.05242083776327	0.044108049205082	0.302433688918122	0.536018485599538	0.175463208232526	0.00320962030065321	6.05271632937865	0.178672828533179	0.175463208232526	0.143387347703582	0.175463208232526	1	pncC
587	AAC73947	4.04841346368858	0.044212878650011	0.302636024558338	1.68960712486125	0.555027929650324	0.00817444530342806	5.29923784753389	0.563202374953752	0.555027929650324	0.214261486753521	0.555027929650324	1	artJ
588	AAC76150	4.04412859767115	0.0443252571876667	0.302889257449056	16.5716198902422	5.49769942373768	0.0261738730097082	4.721463577964	5.52387329674739	5.49769942373768	0.304775567450592	5.49769942373768	1	tdcD
589	AAC73864	4.04021717203424	0.0444281040693235	0.303076608065436	1.29701401659699	0.430848751164859	0.00148925436746906	7.20903855094114	0.432338005532329	0.430848751164859	0.086926556768557	0.430848751164859	1	bioC
590	AAC74252	4.0332495856242	0.0446119323179344	0.303814820429594	15.4305292588114	5.0902178177657	0.0532919351714376	2.3609354329347	5.14350975293714	5.0902178177657	3.10609833388778	5.0902178177657	1	ycgG
591	AAC74779	4.03004572943845	0.0446967293606754	0.303877256465641	0.520333352830282	0.168901802134651	0.00454264880877624	5.67896512122621	0.173444450943427	0.168901802134651	0.175631520858785	0.175631520858785	1	btuD
592	AAC76205	4.02169179029548	0.0449186337045375	0.304870051055459	0.496599156859605	0.163763326093328	0.00176972619320715	6.5907962263159	0.165533052286535	0.163763326093328	0.109765369490755	0.163763326093328	1	argG
593	AAC73521	4.00823795232878	0.0452784478382019	0.305174652042912	0.28674289874316	0.0947362561878807	0.000844710059839416	7.17194137244337	0.09558096624772	0.0947362561878807	0.0878962149448599	0.0947362561878807	1	pgpA
594	AAC73839	4.01016193674927	0.0452268066672977	0.305174652042912	0.89792428513095	0.294350870420436	0.00495722462321397	5.48885624543678	0.29930809504365	0.294350870420436	0.193367227605964	0.294350870420436	1	zitB
595	AAC74013	4.0001884887158	0.0454951758520917	0.305174652042912	0.345212525976188	0.114552840141241	0.000518001850821691	7.91403660918767	0.115070841992062	0.114552840141241	0.0732282905040763	0.114552840141241	1	ycbL
596	AAC74513	4.00786608887609	0.0452884360892962	0.305174652042912	0.588654192604693	0.190744037374536	0.00547402682702814	5.52011415891499	0.196218064201564	0.190744037374536	0.19030745449271	0.190744037374536	1	ydcL
597	AAC74670	4.0002728671996	0.0454928983425233	0.305174652042912	0.395553951473974	0.129566360266124	0.00228495689186683	6.04724724773187	0.131851317157991	0.129566360266124	0.143817809838151	0.143817809838151	1	ydgD
598	AAC74943	4.01201209965566	0.0451772054265366	0.305174652042912	17.1042783337114	5.66829110741949	0.0331350038176578	2.43097757070944	5.70142611123715	5.66829110741949	2.97060597641619	5.66829110741949	1	torY
599	AAC75467	4.00192512286462	0.0454483255257334	0.305174652042912	1.52885026225439	0.509108489930895	0.000508264153903198	8.00351456740225	0.509616754084798	0.509108489930895	0.07191491935685	0.509108489930895	1	cysK
600	AAC73554	3.98442663027722	0.0459227277315283	0.305503381097383	0.693023280349929	0.223919737375213	0.0070880227414296	5.20374114210185	0.231007760116643	0.223919737375213	0.22702606248839	0.22702606248839	1	amtB
601	AAC74892	3.99150119006529	0.045730303881452	0.305503381097383	0.574959544752112	0.188725885831265	0.00292729575277278	6.17553302002416	0.191653181584038	0.188725885831265	0.13419445017258	0.188725885831265	1	rlmA
602	AAC74912	3.98933332768227	0.0457891780189995	0.305503381097383	1.27830931516417	0.412557084940268	0.0135460201144538	4.857632089894	0.426103105054722	0.412557084940268	0.278876079184031	0.412557084940268	1	holE
603	AAC75172	3.97888177152996	0.0460741409511406	0.305503381097383	23.6033628252905	7.85174666808651	0.016040940343672	3.16397940786011	7.86778760843018	7.85174666808651	1.73203523978509	7.85174666808651	1	yehD
604	AAC75246	3.98303168659215	0.0459607699695234	0.305503381097383	0.977975373100285	0.325731515874729	0.00026027515869963	8.61700913143671	0.325991791033428	0.325731515874729	0.0649140788784922	0.325731515874729	1	rplY
605	AAC76487	3.97879851809973	0.046076418353662	0.305503381097383	0.183438869666196	0.0606977989395445	0.000448490949187534	7.73650654203852	0.061146289888732	0.0606977989395445	0.0760779433261082	0.0760779433261082	1	ftsX
606	EBT00001514508	3.98487737525231	0.0459104423238275	0.305503381097383	1.89465445061057	0.630900810136095	0.00065067340076084	7.69936305638465	0.631551483536856	0.630900810136095	0.0767159324334623	0.630900810136095	1	icdC
607	AAC74138	3.96645199436381	0.0464154751982579	0.306235434066667	0.697182912752395	0.229331565472822	0.00306273877797654	6.15517474925649	0.232394304250799	0.229331565472822	0.13565280394633	0.229331565472822	1	lpxL
608	AAC75913	3.96804611644387	0.0463715504032614	0.306235434066667	3.07854803488587	1.02178918056014	0.00439349773515102	5.51862836003539	1.02618267829529	1.02178918056014	0.190451155825542	1.02178918056014	1	yqeB
609	AAC76505	3.96873795775397	0.0463525008895698	0.306235434066667	29.43086933282	9.80607576121067	0.00421401639599049	3.70283925712801	9.81028977760666	9.80607576121067	0.976180425111938	9.80607576121067	1	nikE
610	AAC74028	3.94039207762558	0.0471397894475343	0.310504383606873	15.7086763235496	5.20438209394384	0.0318433472393559	2.29328991426048	5.23622544118319	5.20438209394384	3.23948082765942	5.20438209394384	1	ycbU
611	AAC73389	3.93309842227758	0.047344638371656	0.310980740980314	18.8295329428894	6.26690952324134	0.00960145772179699	1.47221825573307	6.27651098096313	6.26690952324134	5.00467045063029	6.26690952324134	1	paoA
612	AAC74479	3.9296470788278	0.0474418995392838	0.310980740980314	1.14538373430786	0.373505783867361	0.0082887942352611	5.08172768876595	0.381794578102622	0.373505783867361	0.244832429232948	0.373505783867361	1	paaJ
613	AAC76997	3.92956202015981	0.0474442992087935	0.310980740980314	22.6455451057768	7.52370686589683	0.0248081693620954	3.01522293659348	7.54851503525892	7.52370686589683	1.95755869868287	7.52370686589683	1	yjbF
614	AAC73570	3.89952922496118	0.0482996402744189	0.31105452233422	1.10991805302626	0.366676363563169	0.00329632077891656	5.89814013206921	0.369972684342085	0.366676363563169	0.156157299306476	0.366676363563169	1	ybaN
615	AAC73571	3.9033011993617	0.0481913258548294	0.31105452233422	0.40768824878505	0.134953181863607	0.000942901064742502	7.25424432403518	0.13589608292835	0.134953181863607	0.0857926562838207	0.134953181863607	1	apt
616	AAC73735	3.88837540156667	0.048621434670847	0.31105452233422	0.629383933616258	0.209268850072993	0.000525794465760133	7.86325914907416	0.209794644538753	0.209268850072993	0.0740096651531519	0.209268850072993	1	mrdB
617	AAC74469	3.90622489161365	0.0481075467096996	0.31105452233422	18.7279884540007	6.22963490355083	0.0130279144494153	1.46821747433271	6.24266281800025	6.22963490355083	5.01367098202047	6.22963490355083	1	paaZ
618	AAC74569	3.91607355528031	0.0478264597709804	0.31105452233422	18.8365287646167	6.26524903380987	0.013593887729025	1.46979692321363	6.27884292153889	6.26524903380987	5.01011756478973	6.26524903380987	1	yddA
619	AAC74630	3.88945557803006	0.0485901722026369	0.31105452233422	1.78145707476607	0.593260775175975	0.000558249746047491	8.37599979419963	0.593819024922023	0.593260775175975	0.0672679259060446	0.593260775175975	1	cspB
620	AAC74710	3.92088305693197	0.047689823863272	0.31105452233422	0.611999026108181	0.200375497734006	0.00362417763538776	5.89530268040959	0.203999675369394	0.200375497734006	0.156402309083584	0.200375497734006	1	pdxH
621	AAC74753	3.91897275404304	0.0477440453919063	0.31105452233422	18.978171049177	6.28063792313339	0.045419093258959	5.23259411123502	6.32605701639234	6.28063792313339	0.222964679564125	6.28063792313339	1	sufB
622	AAC74787	3.92606375696184	0.0475431029783888	0.31105452233422	0.376697467348921	0.125472594678963	0.0000932277706772369	9.54521746181356	0.12556582244964	0.125472594678963	0.0600478467458257	0.125472594678963	1	rpmI
623	AAC75275	3.88416422756803	0.0487435173768161	0.31105452233422	2.11396115481641	0.703763710871638	0.000890007400498391	7.37601771810927	0.704653718272136	0.703763710871638	0.0829715755372369	0.703763710871638	1	ompC
624	AAC75603	3.90985491009463	0.048003741433781	0.31105452233422	1.27209603539381	0.414781962522539	0.00925004927539811	5.14246007781836	0.424032011797937	0.414781962522539	0.236041858528948	0.414781962522539	1	yphH
625	AAC75679	3.89525835245299	0.048422591075245	0.31105452233422	0.264793059797409	0.0865260061836476	0.00173834708215555	6.76165876859759	0.0882643532658033	0.0865260061836476	0.101814294230998	0.101814294230998	1	rnlB
626	AAC75831	3.87787502206353	0.048926445523949	0.31105452233422	2.04677718539566	0.668518203701996	0.0137408580965579	4.55378132274218	0.682259061798555	0.668518203701996	0.348865273547168	0.668518203701996	1	gudP
627	AAC76044	3.87852908308732	0.0489073877466591	0.31105452233422	1.15784760800208	0.382554557515452	0.00339464515190866	6.20208456030454	0.38594920266736	0.382554557515452	0.132333632078091	0.382554557515452	1	metC
628	AAC76110	3.91418079605622	0.0478803454628893	0.31105452233422	0.265248317969047	0.0872895135718277	0.00112659241785463	6.73090265251145	0.0884161059896824	0.0872895135718277	0.103153419723028	0.103153419723028	1	ebgR
629	AAC76230	3.89139101814188	0.0485342097527667	0.31105452233422	0.263168940158109	0.0868915171715396	0.000831462881163355	7.39322466256549	0.0877229800527029	0.0868915171715396	0.0825976322114994	0.0868915171715396	1	kdsC
630	AAC76552	3.88210265352444	0.0488034007376127	0.31105452233422	0.297073858071128	0.098134352801152	0.000890266555890758	7.34075651218676	0.0990246193570424	0.098134352801152	0.083755996709017	0.098134352801152	1	yhjJ
631	AAT48153	3.89121230374051	0.0485393743534427	0.31105452233422	1.36204755276596	0.439722474596463	0.014293376325525	4.36388189766298	0.454015850921988	0.439722474596463	0.426835090100143	0.439722474596463	1	ghxQ
632	EBT00001514554	3.89627813294752	0.0483932034229362	0.31105452233422	0.720530819579343	0.234014330501381	0.00616260935840006	5.18761692608672	0.24017693985978	0.234014330501381	0.229381588198304	0.234014330501381	1	yifN
633	AAC74703	3.87363036596897	0.0490503153939693	0.311349395344343	1.25322960131225	0.414071433628599	0.0036717668088168	6.0754844648935	0.417743200437416	0.414071433628599	0.141613820523045	0.414071433628599	1	rsxG
634	AAC75208	3.87066668175202	0.0491369995428284	0.311407672181522	2.82338760216178	0.933251805635654	0.00787739508493785	4.97980871232074	0.941129200720593	0.933251805635654	0.259654025767554	0.933251805635654	1	preA
635	AAC74395	3.86460923783129	0.0493146760197276	0.311776212393535	15.726077051895	5.18999410018844	0.0520315837765425	2.15678898591744	5.24202568396499	5.18999410018844	3.5157091208029	5.18999410018844	1	ycjQ
636	AAC75472	3.86339609761589	0.0493503412350145	0.311776212393535	5.5366794958727	1.80517983859361	0.0403799933639565	4.11537242042963	1.84555983195757	1.80517983859361	0.58001016252867	1.80517983859361	1	yfeK
637	AAC74149	3.84762194001201	0.049816575481391	0.314227629959543	2.84743137731981	0.93822695745934	0.0109168349805971	5.00617732635697	0.949143792439937	0.93822695745934	0.255767343460366	0.93822695745934	1	mdtH
638	AAC73863	3.83165093938583	0.050293371555556	0.314274909658202	0.885405692931692	0.29460323491875	0.000531996058480359	8.12856190068288	0.29513523097723	0.29460323491875	0.0702109917907287	0.29460323491875	1	bioF
639	AAC74344	3.83562745378879	0.0501742081362857	0.314274909658202	1.02189955322837	0.337821780774292	0.00281140363516279	6.36498094146641	0.340633184409455	0.337821780774292	0.121997584255977	0.337821780774292	1	trpC
640	AAC74623	3.83237644993501	0.050271608038795	0.314274909658202	0.74377899179943	0.245991291338881	0.00193503926092917	6.56565229541034	0.24792633059981	0.245991291338881	0.111036473390514	0.245991291338881	1	gnsB
641	AAC75806	3.84220100566884	0.0499778736185411	0.314274909658202	2.41392919146247	0.799809041011461	0.00483402280936143	5.84967636705764	0.804643063820823	0.799809041011461	0.16038657529791	0.799809041011461	1	cysJ
642	AAC76126	3.83591464579326	0.0501656134709132	0.314274909658202	0.693122997317863	0.225751484377647	0.00528951472830715	5.27652216926829	0.231040999105954	0.225751484377647	0.217129190397596	0.225751484377647	1	uxaA
643	AAC76751	3.84098415452865	0.0500141564063695	0.314274909658202	0.837854463096033	0.277773124489731	0.00151169654228006	6.4177452978951	0.279284821032011	0.277773124489731	0.118984669479437	0.277773124489731	1	pstS
644	AAC76597	3.82793512594405	0.0504049929470704	0.31448332556107	0.397822048117673	0.13042197727611	0.00218537209644798	6.11191647592695	0.132607349372558	0.13042197727611	0.13883988915572	0.13883988915572	1	ysaA
645	AAC74405	3.81093479635234	0.050919025170514	0.316741861806117	0.234236929341574	0.0772578723979446	0.000821104049246818	7.26778588259487	0.0780789764471913	0.0772578723979446	0.0854626775231842	0.0854626775231842	1	tyrR
646	AAC75466	3.81074978219168	0.050924649757778	0.316741861806117	0.9506794641229	0.312834289863806	0.00405886484382715	5.73470164548518	0.316893154707633	0.312834289863806	0.170651358147106	0.312834289863806	1	cysZ
647	AAT48138	3.80789435325377	0.0510115405712244	0.316791916561329	1.52090474746065	0.493817657036715	0.0131505921168363	4.61416890183652	0.506968249153552	0.493817657036715	0.330936692991865	0.493817657036715	1	araH
